id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,response,complain,country,age,total_spend,total_purchases
5519,1956,Graduation,Together,0.0,0,1,,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,1,0,SA,69,797,19
232,1965,Graduation,Single,0.0,0,1,,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0,SP,60,530,16
3009,1962,PhD,Widow,0.0,0,0,,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,1,0,SP,63,1766,14
6518,1951,PhD,Widow,0.0,0,1,,8,546,0,48,0,6,6,1,7,3,8,5,0,0,0,0,0,0,0,AUS,74,606,18
10669,1981,Graduation,Married,0.0,0,1,,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0,SP,44,470,15
5682,1953,PhD,Single,0.0,0,1,,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,AUS,72,1099,26
1570,1951,PhD,Together,0.0,0,1,,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,SP,74,1039,24
1497,1952,Graduation,Single,0.0,0,1,,8,268,11,88,15,3,22,2,6,3,5,5,0,0,0,0,0,0,0,SA,73,407,14
9723,1960,Graduation,Married,0.0,0,1,,8,530,142,217,62,9,56,4,7,4,13,5,0,1,0,0,0,0,0,CA,65,1016,24
7261,1971,Graduation,Together,0.0,1,1,,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,1,0,SP,54,318,12
2452,1971,Graduation,Together,0.0,1,1,,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,1,0,SP,54,318,12
5621,1969,Graduation,Married,0.0,1,1,,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,1,0,SP,56,316,12
10995,1988,2n Cycle,Married,0.0,1,0,,8,16,5,30,8,7,26,3,3,0,4,8,0,0,0,0,0,0,1,SA,37,92,7
7373,1952,PhD,Divorced,0.0,0,2,,8,96,12,96,33,22,43,6,4,1,6,6,0,0,0,0,0,1,0,AUS,73,302,11
5331,1977,Graduation,Married,0.0,0,0,,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,GER,48,1869,16
263,1945,PhD,Single,0.0,0,0,,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,1,0,SP,80,145,7
4619,1945,PhD,Single,0.0,0,0,,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,SP,80,277,27
940,1987,Graduation,Single,0.0,1,0,,9,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,0,SA,38,311,12
10084,1972,Graduation,Married,0.0,2,0,,9,3,2,8,20,0,17,2,2,1,2,7,0,0,0,0,0,0,0,IND,53,50,5
6019,1971,PhD,Married,0.0,1,0,,9,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,1,0,SP,54,72,5
1463,1958,Graduation,Single,0.0,1,1,,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,AUS,67,21,3
6424,1977,Graduation,Together,0.0,1,0,,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,0,SP,48,49,4
8233,1950,Master,Widow,0.0,0,1,,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,CA,75,556,17
1515,1975,Master,Together,0.0,0,1,,9,11,2,7,4,2,2,1,1,0,3,3,0,0,0,0,0,0,0,CA,50,28,4
10855,1968,Master,Single,0.0,1,0,,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,0,SP,57,396,13
10909,1948,Graduation,Married,0.0,0,0,,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,AUS,77,1899,20
3376,1970,Master,Divorced,0.0,1,0,,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,0,SP,55,235,10
10232,1963,PhD,Divorced,0.0,0,1,,9,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,0,SP,62,331,12
5547,1982,PhD,Married,0.0,0,0,,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,1,0,SP,43,1919,19
8362,1982,PhD,Married,0.0,0,0,,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,1,0,SA,43,1919,19
3524,1971,Master,Single,0.0,1,0,,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,1,0,SP,54,167,8
10095,1975,PhD,Divorced,0.0,0,0,,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,CA,50,1293,19
8897,1965,Graduation,Single,0.0,1,1,,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,1,0,GER,60,654,17
466,1944,Graduation,Married,0.0,0,0,,9,388,14,218,91,14,21,1,4,3,13,2,0,0,0,0,0,0,0,SP,81,746,20
11025,1961,Graduation,Married,0.0,1,1,,9,65,0,46,4,3,20,4,3,1,3,8,0,0,0,0,0,0,0,SP,64,138,7
2387,1952,Master,Together,0.0,1,1,,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,1,0,SA,73,275,11
1618,1965,Graduation,Together,0.0,0,0,,9,577,0,64,0,0,51,2,10,1,8,8,1,0,0,0,0,1,0,GER,60,692,19
25,1958,Graduation,Married,0.0,0,1,,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,CA,67,1115,19
3277,1955,Graduation,Divorced,0.0,0,1,,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,0,SP,70,365,13
8566,1961,PhD,Together,0.0,1,1,,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,SP,64,9,3
2634,1979,Master,Single,0.0,1,0,,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,1,0,SP,46,69,6
8036,1971,2n Cycle,Together,0.0,1,1,,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,0,SP,54,63,7
8159,1968,Graduation,Married,0.0,1,1,,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,0,SP,57,182,8
7628,1973,2n Cycle,Married,0.0,1,0,,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,SP,52,76,6
9597,1969,Graduation,Married,0.0,0,0,,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,0,CA,56,725,18
1384,1992,Basic,Married,0.0,1,0,,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,US,33,62,5
10150,1961,Graduation,Single,0.0,0,0,,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,1,0,SA,64,1449,18
3885,1983,PhD,Married,0.0,1,0,,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,1,0,SP,42,63,4
11003,1980,2n Cycle,Together,0.0,1,0,,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,CA,45,50,5
8026,1952,Graduation,Married,0.0,0,1,,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,0,CA,73,463,14
577,1976,2n Cycle,Together,0.0,1,1,,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,SP,49,22,4
8702,1976,2n Cycle,Together,0.0,1,1,,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,AUS,49,22,4
5429,1948,PhD,Married,0.0,0,1,,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,SP,77,183,9
977,1957,Graduation,Together,0.0,0,1,,10,200,19,111,50,15,19,6,5,1,8,6,0,0,0,0,0,0,0,CA,68,414,14
2793,1976,PhD,Divorced,0.0,0,1,,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,SA,49,1034,23
1071,1976,PhD,Divorced,0.0,0,1,,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,US,49,1034,23
5074,1986,Master,Married,0.0,1,0,,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,CA,39,47,4
2632,1954,Graduation,Married,0.0,1,1,,10,297,0,38,13,0,152,7,5,4,4,6,1,0,0,0,0,1,0,IND,71,500,13
6404,1969,Graduation,Together,0.0,1,2,,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0,SA,56,282,11
10240,1949,Graduation,Together,0.0,0,0,,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,1,0,CA,76,1381,20
2521,1971,Master,Married,0.0,1,0,,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,1,0,SP,54,59,4
4301,1971,Master,Married,0.0,1,0,,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,1,0,AUS,54,59,4
7381,1968,Graduation,Divorced,0.0,0,0,,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,1,0,SP,57,1442,21
2407,1982,Graduation,Married,0.0,0,0,,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,1,0,US,43,1555,19
9064,1982,Graduation,Married,0.0,0,0,,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,1,0,SP,43,1555,19
5067,1994,Graduation,Together,0.0,0,0,,11,966,26,282,52,26,26,1,2,7,11,5,0,1,1,1,1,0,0,SP,31,1378,20
10281,1970,Graduation,Divorced,0.0,1,0,,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,1,0,AUS,55,602,17
11191,1986,Graduation,Divorced,0.0,0,0,,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,SP,39,139,7
1994,1983,Graduation,Married,0.0,1,0,,11,5,5,6,0,2,1,1,1,0,2,7,0,0,0,0,0,0,0,US,42,19,3
2552,1955,PhD,Single,0.0,1,2,,11,416,0,26,0,0,4,9,6,3,6,7,0,1,0,0,0,1,0,SP,70,446,15
6720,1968,Master,Together,0.0,0,1,,11,314,11,53,4,3,107,3,7,3,4,7,0,1,0,0,0,1,0,SP,57,492,14
4557,1970,Graduation,Together,0.0,1,0,,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,SA,55,67,6
1183,1949,Master,Married,0.0,1,1,,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,GER,76,22,3
4186,1950,Graduation,Together,0.0,1,1,,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,CA,75,76,6
1419,1950,Graduation,Together,0.0,1,1,,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,SP,75,76,6
967,1976,Graduation,Married,0.0,1,1,,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,1,0,SP,49,515,16
1048,1972,Master,Married,0.0,1,0,,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,1,0,SA,53,178,8
9262,1984,2n Cycle,Together,0.0,0,0,,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,SA,41,52,4
3427,1955,PhD,Married,0.0,0,1,,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,0,SA,70,734,20
5892,1980,Graduation,Married,0.0,1,0,,11,158,6,45,8,2,2,7,3,2,5,7,0,0,0,0,0,0,0,SA,45,221,10
8911,1967,PhD,Married,0.0,0,1,,11,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,0,SP,58,702,18
6606,1969,Master,Married,0.0,1,0,,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,0,SP,56,1161,17
2677,1956,Graduation,Together,0.0,0,1,,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,SA,69,241,10
252,1963,PhD,Divorced,0.0,0,0,,11,123,133,142,71,44,88,1,6,2,8,6,0,0,0,0,0,0,0,SA,62,601,16
9860,1959,Graduation,Together,0.0,0,1,,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,SP,66,215,9
1388,1975,Graduation,Single,0.0,1,0,,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,AUS,50,112,6
979,1975,Graduation,Single,0.0,1,0,,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,SP,50,112,6
7494,1950,PhD,Divorced,0.0,1,1,,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0,CA,75,269,11
10490,1969,PhD,Married,0.0,1,1,,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,AUS,56,417,12
3403,1958,PhD,Together,0.0,0,1,,11,1170,19,594,99,76,134,2,2,5,12,6,0,0,0,0,0,0,0,SP,67,2092,19
2715,1966,Master,Divorced,0.0,1,1,,11,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,1,0,CA,59,180,7
4828,1954,Graduation,Divorced,0.0,0,1,,12,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0,0,SA,71,792,20
92,1988,Graduation,Alone,0.0,1,0,,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,CA,37,89,7
3312,1988,Graduation,Single,0.0,1,0,,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,IND,37,89,7
11176,1970,PhD,Together,0.0,0,1,,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,CA,55,495,16
1446,1956,Master,Single,0.0,0,0,,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,SA,69,1226,27
9699,1966,Graduation,Divorced,0.0,0,1,,12,357,35,271,28,28,14,3,6,2,12,5,0,0,0,0,0,0,0,SP,59,733,20
9790,1957,Graduation,Single,0.0,0,0,,12,912,72,170,47,36,97,1,11,3,4,4,0,0,1,0,0,1,0,CA,68,1334,18
2324,1972,Graduation,Together,0.0,0,1,,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,0,SP,53,1065,29
5080,1993,Graduation,Single,0.0,0,0,,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,1,0,ME,32,1258,16
4992,1975,Master,Together,0.0,1,0,,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,1,0,SP,50,69,6
7849,1970,PhD,Married,0.0,0,0,,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,SP,55,1052,24
4808,1956,Graduation,Married,0.0,0,0,,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,SP,69,17,3
10401,1976,2n Cycle,Together,0.0,0,0,,12,1,0,5,0,3,9,1,0,0,3,3,0,0,0,0,0,0,1,GER,49,18,3
7793,1976,Graduation,Together,0.0,0,1,,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,SP,49,800,21
9303,1976,Graduation,Married,0.0,0,1,,12,12,4,7,1,3,5,0,1,0,0,13,0,0,0,0,0,0,0,IND,49,32,1
6853,1982,Master,Single,0.0,0,0,,12,712,26,538,69,13,80,1,3,6,11,1,0,1,1,0,0,1,0,AUS,43,1438,20
7366,1982,Master,Single,0.0,0,0,,12,712,26,538,69,13,80,1,3,6,11,1,0,1,1,0,0,1,0,IND,43,1438,20
9780,1971,Master,Together,0.0,0,1,,12,465,25,132,136,0,37,2,8,3,13,4,0,0,0,0,0,0,0,SP,54,795,24
7573,1978,PhD,Single,0.0,1,0,,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,1,0,GER,47,86,5
1379,1992,Master,Together,0.0,0,0,,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,SA,33,241,10
8923,1973,Graduation,Single,0.0,0,0,,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,1,0,SP,52,1587,20
3547,1969,Master,Together,0.0,1,0,,12,14,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,1,0,SA,56,64,5
8707,1956,Graduation,Married,0.0,0,0,,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,1,0,SP,69,1401,15
1891,1980,Master,Divorced,0.0,0,0,,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,1,0,SP,45,1754,15
6271,1952,PhD,Married,0.0,0,1,,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,0,SP,73,63,5
9635,1983,Master,Married,0.0,0,0,,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,SP,42,129,7
9727,1957,Graduation,Married,0.0,0,0,,13,4,24,11,16,1,25,1,2,0,4,6,0,0,0,0,0,0,0,CA,68,81,6
6205,1967,Master,Single,0.0,1,0,,13,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,1,0,CA,58,80,6
10681,1970,2n Cycle,Married,0.0,0,1,,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,SP,55,889,21
5156,1970,2n Cycle,Married,0.0,0,1,,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,SP,55,889,21
3050,1966,Graduation,Married,0.0,1,1,,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,SP,59,235,10
8164,1978,PhD,Married,0.0,0,0,,13,1023,93,651,49,55,37,1,5,6,7,2,0,0,0,0,0,0,0,SA,47,1908,18
5626,1964,PhD,Single,0.0,0,0,,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,SP,61,463,15
7600,1992,Basic,Single,0.0,1,0,,13,1,3,3,8,1,13,2,1,0,3,7,0,0,0,0,0,0,0,CA,33,29,4
6406,1988,Master,Married,0.0,0,0,,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,GER,37,1427,20
7002,1955,Graduation,Single,0.0,0,1,,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,SP,70,398,13
8234,1973,Basic,Together,0.0,1,0,,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,1,0,SP,52,18,3
6116,1968,2n Cycle,Married,0.0,0,1,,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0,SP,57,75,5
291,1970,Graduation,Married,0.0,0,0,,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,SA,55,981,12
8779,1985,2n Cycle,Married,0.0,1,0,,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,1,0,US,40,172,8
4931,1977,Graduation,Together,0.0,0,0,,13,1,0,1725,2,1,1,0,0,28,0,1,0,0,0,0,0,0,0,SA,48,1730,28
1650,1960,Master,Married,0.0,0,0,,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,SP,65,1643,26
9701,1988,Graduation,Together,0.0,1,0,,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,0,CA,37,312,9
6431,1964,PhD,Married,0.0,1,1,,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,IND,61,68,5
10789,1964,PhD,Married,0.0,1,1,,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,SP,61,68,5
5302,1986,Graduation,Together,0.0,0,0,,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,1,0,SP,39,1428,15
4459,1989,Graduation,Single,0.0,1,0,,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,SP,36,37,4
10642,1989,Graduation,Single,0.0,1,0,,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,SP,36,37,4
9213,1970,Graduation,Widow,0.0,1,0,,13,4,1,5,2,0,3,1,1,0,2,8,0,0,0,0,0,0,0,SP,55,15,3
3678,1973,Graduation,Widow,0.0,1,1,,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,1,0,SP,52,656,18
3698,1983,Graduation,Together,0.0,0,0,,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,1,0,SP,42,2130,18
5929,1973,PhD,Married,0.0,1,0,,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,SP,52,48,5
10795,1973,PhD,Married,0.0,1,0,,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,IND,52,48,5
4390,1954,Graduation,Together,0.0,0,1,,14,459,15,171,142,23,31,2,5,4,12,2,0,0,0,0,0,0,0,SA,71,841,21
9362,1965,Graduation,Single,0.0,0,1,,14,492,5,32,13,5,21,1,9,1,7,6,0,1,0,0,0,0,0,CA,60,568,17
1577,1946,Graduation,Married,0.0,0,0,,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,1,0,SP,79,1736,14
4609,1966,PhD,Married,0.0,0,1,,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,SP,59,486,15
7143,1955,2n Cycle,Together,0.0,0,1,,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,SP,70,820,21
1729,1961,PhD,Together,0.0,0,1,,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,0,SP,64,1377,18
10664,1949,Master,Widow,0.0,0,1,,14,400,4,35,6,0,22,2,9,1,5,8,0,0,0,0,0,0,0,SP,76,467,15
5029,1946,Graduation,Married,0.0,0,0,,14,3,1,2,4,3,1,1,0,0,3,5,0,0,0,0,0,0,0,SP,79,14,3
10507,1977,2n Cycle,Divorced,0.0,0,1,,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,US,48,797,11
3865,1977,2n Cycle,Together,0.0,0,0,,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,1,0,CA,48,73,6
6982,1976,Graduation,Married,0.0,0,0,,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,IND,49,1581,23
7042,1983,Graduation,Married,0.0,0,0,,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,1,0,SP,42,66,5
9668,1971,Graduation,Married,0.0,1,0,,14,4,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0,0,0,SA,54,77,6
6878,1954,Graduation,Widow,0.0,0,0,,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,0,SP,71,324,11
4099,1972,Graduation,Married,0.0,1,0,,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,SP,53,62,4
5031,1974,Graduation,Together,0.0,0,0,,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,1,0,SP,51,1833,25
1970,1968,Master,Together,0.0,0,1,,14,63,0,21,7,0,12,1,3,0,3,8,0,0,0,0,0,0,0,SP,57,103,6
5726,1983,Master,Single,0.0,1,0,,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,0,1,SA,42,60,7
5231,1974,2n Cycle,Married,0.0,0,2,,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0,SP,51,51,4
1307,1978,Graduation,Divorced,0.0,0,1,,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,SP,47,63,7
10609,1962,PhD,Married,0.0,0,1,,15,71,0,13,3,1,0,2,1,1,4,4,0,0,0,0,0,0,0,CA,63,88,6
5782,1982,2n Cycle,Together,0.0,0,1,,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0,SP,43,763,20
7533,1964,Graduation,Married,0.0,1,1,,15,144,1,32,2,1,7,4,4,1,4,7,0,0,0,0,0,0,0,CA,61,187,9
9493,1980,PhD,Single,0.0,0,0,,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,1,0,CA,45,1808,17
2253,1990,Graduation,Married,0.0,0,0,,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,SP,35,85,5
2326,1990,Graduation,Married,0.0,0,0,,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,SP,35,85,5
1876,1990,Graduation,Married,0.0,0,0,,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,IND,35,85,5
7141,1986,Master,Single,0.0,1,0,,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,1,0,SP,39,213,8
7393,1978,Graduation,Together,0.0,1,1,,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,SP,47,92,6
4713,1979,PhD,Married,0.0,1,0,,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,0,SP,46,125,7
5093,1974,PhD,Divorced,0.0,1,0,,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,1,0,SP,51,101,6
8524,1974,PhD,Divorced,0.0,1,0,,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,1,0,SP,51,101,6
3766,1959,Master,Widow,0.0,0,0,,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,1,0,SP,66,835,18
9725,1966,PhD,Together,0.0,1,1,,16,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,0,SP,59,12,3
8933,1983,2n Cycle,Married,0.0,1,0,,16,26,3,23,4,7,3,2,2,0,4,6,0,0,0,0,0,0,0,CA,42,66,6
10779,1983,Graduation,Single,0.0,0,0,,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,SP,42,49,4
9289,1979,Graduation,Married,0.0,1,0,,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,1,0,SP,46,63,5
2613,1960,Master,Married,0.0,0,1,,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,0,SP,65,237,10
10133,1970,Graduation,Single,0.0,0,0,,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,1,0,CA,55,2349,25
8443,1972,Graduation,Single,0.0,1,0,,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,1,0,SA,53,86,6
10796,1984,Master,Married,0.0,1,0,,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,IND,41,66,5
10241,1975,2n Cycle,Divorced,0.0,0,0,,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,SP,50,14,3
3388,1967,Graduation,Divorced,0.0,1,1,,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,GER,58,294,12
6507,1980,Graduation,Single,0.0,1,0,,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0,AUS,45,56,6
7446,1967,Master,Together,0.0,0,1,,16,520,42,98,0,42,14,2,6,4,10,6,0,0,0,0,0,0,0,US,58,716,20
87,1981,2n Cycle,Married,0.0,1,0,,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,0,GER,44,57,5
10477,1973,PhD,Together,0.0,1,0,,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,SP,52,102,6
6072,1970,Master,Single,0.0,0,0,,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,1,0,SP,55,2087,19
2518,1986,2n Cycle,Together,0.0,0,0,,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,GER,39,30,3
247,1971,Graduation,Married,0.0,1,0,,16,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,1,0,SP,54,357,13
9463,1959,Graduation,Together,0.0,0,1,,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,0,CA,66,1443,21
1459,1966,PhD,Married,0.0,0,1,,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,SP,59,928,13
9530,1988,Graduation,Married,0.0,1,0,,16,5,3,4,4,1,0,1,1,0,2,8,0,0,0,0,0,0,0,SA,37,17,3
